study_id,item_id,item_filename,item_cdn_url,tester_id,tester_external_id,tester_display_name,tester_tags,tester_quality_grade,tester_quality_grade_item,test_item_display_order,aoi_id,aoi_name,aoi_item_parts,aoi_size_percents,aoi_time_range_from_ms,aoi_time_range_to_ms,aoi_fixation_total_count,aoi_fixation_average_duration_ms,aoi_fixation_ttff_ms,aoi_fixation_average_total_time_spent_ms,aoi_fixation_first_fixation_average_duration_ms,notes
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,d00e8b4b-ce01-4132-9222-0ca80771f956,,"jbs, Male, 27",,5,5,8,2aab476b-400a-4036-b52c-ad9f5a254c81,wyksztalcenie,"[{""areaPoints"":{""topLeft"":{""xPx"":12,""yPx"":9},""bottomRight"":{""xPx"":835,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1670,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.64021164021164,""widthPercents"":48.69047619047619,""heightPercents"":44.44444444444444}}]",69.103886083053,500,40000,50,499,610,24945,269,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,d00e8b4b-ce01-4132-9222-0ca80771f956,,"jbs, Male, 27",,5,5,8,7496a401-aba2-481d-a92e-21621dd74615,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":594},""bottomRight"":{""xPx"":833,""yPx"":1123}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.8932379349046,""widthPercents"":49.166666666666664,""heightPercents"":44.52861952861953}}]",21.893237934905,500,40000,21,423,12785,8876,139,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,50b2895d-4f40-46ab-a603-e5166c4bf6bf,,"., Female, 21",,4,4,8,34e5d000-73af-43ae-ba6f-10f9218419cb,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":580}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.545624899791566,""widthPercents"":48.98809523809524,""heightPercents"":48.063973063973066}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1669,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.613756613756614,""widthPercents"":48.63095238095238,""heightPercents"":44.44444444444444}},{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":6},""bottomRight"":{""xPx"":833,""yPx"":577}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.63145342312009,""widthPercents"":49.166666666666664,""heightPercents"":48.063973063973066}}]",69.080938351772,500,40000,75,252,806,18908,347,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,50b2895d-4f40-46ab-a603-e5166c4bf6bf,,"., Female, 21",,4,4,8,99e230d8-c34e-453c-99d5-a151ee224c84,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":10,""yPx"":7},""bottomRight"":{""xPx"":834,""yPx"":580}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.656806156806155,""widthPercents"":49.04761904761905,""heightPercents"":48.23232323232323}},{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1673,""yPx"":582}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.656806156806155,""widthPercents"":49.04761904761905,""heightPercents"":48.23232323232323}}]",47.536375661376,500,40000,63,254,806,15986,347,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,50b2895d-4f40-46ab-a603-e5166c4bf6bf,,"., Female, 21",,4,4,8,2aab476b-400a-4036-b52c-ad9f5a254c81,wyksztalcenie,"[{""areaPoints"":{""topLeft"":{""xPx"":12,""yPx"":9},""bottomRight"":{""xPx"":835,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1670,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.64021164021164,""widthPercents"":48.69047619047619,""heightPercents"":44.44444444444444}}]",69.103886083053,500,40000,75,252,806,18908,347,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,50b2895d-4f40-46ab-a603-e5166c4bf6bf,,"., Female, 21",,4,4,8,7496a401-aba2-481d-a92e-21621dd74615,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":594},""bottomRight"":{""xPx"":833,""yPx"":1123}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.8932379349046,""widthPercents"":49.166666666666664,""heightPercents"":44.52861952861953}}]",21.893237934905,500,40000,32,216,3569,6918,315,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,04556054-82d6-478e-ba33-45ca0da8649a,,Anonymous,,5,5,3,34e5d000-73af-43ae-ba6f-10f9218419cb,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":580}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.545624899791566,""widthPercents"":48.98809523809524,""heightPercents"":48.063973063973066}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1669,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.613756613756614,""widthPercents"":48.63095238095238,""heightPercents"":44.44444444444444}},{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":6},""bottomRight"":{""xPx"":833,""yPx"":577}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.63145342312009,""widthPercents"":49.166666666666664,""heightPercents"":48.063973063973066}}]",69.080938351772,500,40000,89,267,703,23779,295,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,04556054-82d6-478e-ba33-45ca0da8649a,,Anonymous,,5,5,3,99e230d8-c34e-453c-99d5-a151ee224c84,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":10,""yPx"":7},""bottomRight"":{""xPx"":834,""yPx"":580}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.656806156806155,""widthPercents"":49.04761904761905,""heightPercents"":48.23232323232323}},{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1673,""yPx"":582}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.656806156806155,""widthPercents"":49.04761904761905,""heightPercents"":48.23232323232323}}]",47.536375661376,500,40000,58,271,703,15732,295,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,04556054-82d6-478e-ba33-45ca0da8649a,,Anonymous,,5,5,3,2aab476b-400a-4036-b52c-ad9f5a254c81,wyksztalcenie,"[{""areaPoints"":{""topLeft"":{""xPx"":12,""yPx"":9},""bottomRight"":{""xPx"":835,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1670,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.64021164021164,""widthPercents"":48.69047619047619,""heightPercents"":44.44444444444444}}]",69.103886083053,500,40000,89,267,703,23779,295,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,04556054-82d6-478e-ba33-45ca0da8649a,,Anonymous,,5,5,3,7496a401-aba2-481d-a92e-21621dd74615,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":594},""bottomRight"":{""xPx"":833,""yPx"":1123}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.8932379349046,""widthPercents"":49.166666666666664,""heightPercents"":44.52861952861953}}]",21.893237934905,500,40000,18,300,537,5397,130,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,f95a4810-47b4-4ccd-ba51-902779712c91,,"Anonymous, Male, 21",,5,5,1,34e5d000-73af-43ae-ba6f-10f9218419cb,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":580}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.545624899791566,""widthPercents"":48.98809523809524,""heightPercents"":48.063973063973066}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1669,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.613756613756614,""widthPercents"":48.63095238095238,""heightPercents"":44.44444444444444}},{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":6},""bottomRight"":{""xPx"":833,""yPx"":577}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.63145342312009,""widthPercents"":49.166666666666664,""heightPercents"":48.063973063973066}}]",69.080938351772,500,40000,81,354,564,28684,123,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,f95a4810-47b4-4ccd-ba51-902779712c91,,"Anonymous, Male, 21",,5,5,1,99e230d8-c34e-453c-99d5-a151ee224c84,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":10,""yPx"":7},""bottomRight"":{""xPx"":834,""yPx"":580}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.656806156806155,""widthPercents"":49.04761904761905,""heightPercents"":48.23232323232323}},{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1673,""yPx"":582}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.656806156806155,""widthPercents"":49.04761904761905,""heightPercents"":48.23232323232323}}]",47.536375661376,500,40000,49,333,564,16326,123,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,f95a4810-47b4-4ccd-ba51-902779712c91,,"Anonymous, Male, 21",,5,5,1,2aab476b-400a-4036-b52c-ad9f5a254c81,wyksztalcenie,"[{""areaPoints"":{""topLeft"":{""xPx"":12,""yPx"":9},""bottomRight"":{""xPx"":835,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1670,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.64021164021164,""widthPercents"":48.69047619047619,""heightPercents"":44.44444444444444}}]",69.103886083053,500,40000,81,354,564,28684,123,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,f95a4810-47b4-4ccd-ba51-902779712c91,,"Anonymous, Male, 21",,5,5,1,7496a401-aba2-481d-a92e-21621dd74615,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":594},""bottomRight"":{""xPx"":833,""yPx"":1123}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.8932379349046,""widthPercents"":49.166666666666664,""heightPercents"":44.52861952861953}}]",21.893237934905,500,40000,15,324,5022,4864,692,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,b43ec018-d16c-4fc8-8279-99e68d7830ec,,"Anonymous, Male, 22",,5,5,2,34e5d000-73af-43ae-ba6f-10f9218419cb,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":580}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.545624899791566,""widthPercents"":48.98809523809524,""heightPercents"":48.063973063973066}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1669,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.613756613756614,""widthPercents"":48.63095238095238,""heightPercents"":44.44444444444444}},{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":6},""bottomRight"":{""xPx"":833,""yPx"":577}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.63145342312009,""widthPercents"":49.166666666666664,""heightPercents"":48.063973063973066}}]",69.080938351772,500,40000,68,363,741,24707,112,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,b43ec018-d16c-4fc8-8279-99e68d7830ec,,"Anonymous, Male, 22",,5,5,2,99e230d8-c34e-453c-99d5-a151ee224c84,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":10,""yPx"":7},""bottomRight"":{""xPx"":834,""yPx"":580}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.656806156806155,""widthPercents"":49.04761904761905,""heightPercents"":48.23232323232323}},{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1673,""yPx"":582}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.656806156806155,""widthPercents"":49.04761904761905,""heightPercents"":48.23232323232323}}]",47.536375661376,500,40000,56,372,741,20853,112,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,b43ec018-d16c-4fc8-8279-99e68d7830ec,,"Anonymous, Male, 22",,5,5,2,2aab476b-400a-4036-b52c-ad9f5a254c81,wyksztalcenie,"[{""areaPoints"":{""topLeft"":{""xPx"":12,""yPx"":9},""bottomRight"":{""xPx"":835,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1670,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.64021164021164,""widthPercents"":48.69047619047619,""heightPercents"":44.44444444444444}}]",69.103886083053,500,40000,68,363,741,24707,112,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,b43ec018-d16c-4fc8-8279-99e68d7830ec,,"Anonymous, Male, 22",,5,5,2,7496a401-aba2-481d-a92e-21621dd74615,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":594},""bottomRight"":{""xPx"":833,""yPx"":1123}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.8932379349046,""widthPercents"":49.166666666666664,""heightPercents"":44.52861952861953}}]",21.893237934905,500,40000,19,370,16770,7024,127,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,38dd7ffb-94c7-43f4-9bf0-a9dc04c51bf2,,"Anonymous, Male, 23",,4,4,7,34e5d000-73af-43ae-ba6f-10f9218419cb,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":580}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.545624899791566,""widthPercents"":48.98809523809524,""heightPercents"":48.063973063973066}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1669,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.613756613756614,""widthPercents"":48.63095238095238,""heightPercents"":44.44444444444444}},{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":6},""bottomRight"":{""xPx"":833,""yPx"":577}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.63145342312009,""widthPercents"":49.166666666666664,""heightPercents"":48.063973063973066}}]",69.080938351772,500,40000,48,400,1474,19214,323,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,38dd7ffb-94c7-43f4-9bf0-a9dc04c51bf2,,"Anonymous, Male, 23",,4,4,7,99e230d8-c34e-453c-99d5-a151ee224c84,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":10,""yPx"":7},""bottomRight"":{""xPx"":834,""yPx"":580}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.656806156806155,""widthPercents"":49.04761904761905,""heightPercents"":48.23232323232323}},{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1673,""yPx"":582}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.656806156806155,""widthPercents"":49.04761904761905,""heightPercents"":48.23232323232323}}]",47.536375661376,500,40000,22,346,1474,7605,323,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,38dd7ffb-94c7-43f4-9bf0-a9dc04c51bf2,,"Anonymous, Male, 23",,4,4,7,2aab476b-400a-4036-b52c-ad9f5a254c81,wyksztalcenie,"[{""areaPoints"":{""topLeft"":{""xPx"":12,""yPx"":9},""bottomRight"":{""xPx"":835,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":581}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.586860670194003,""widthPercents"":48.98809523809524,""heightPercents"":48.148148148148145}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1670,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.64021164021164,""widthPercents"":48.69047619047619,""heightPercents"":44.44444444444444}}]",69.103886083053,500,40000,48,400,1474,19214,323,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,38dd7ffb-94c7-43f4-9bf0-a9dc04c51bf2,,"Anonymous, Male, 23",,4,4,7,7496a401-aba2-481d-a92e-21621dd74615,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":594},""bottomRight"":{""xPx"":833,""yPx"":1123}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.8932379349046,""widthPercents"":49.166666666666664,""heightPercents"":44.52861952861953}}]",21.893237934905,500,40000,33,324,750,10678,123,
d155b055-9d26-4c3e-899b-2943ddae0867,890e6388-adfe-4d19-9311-6088560cbdf9,"Fabian Jankowski.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_890e6388-adfe-4d19-9311-6088560cbdf9.jpg,4c9e3d04-a78d-4f46-b217-24368114a82a,,"michal, Male, 22",,4,3,8,34e5d000-73af-43ae-ba6f-10f9218419cb,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":849,""yPx"":9},""bottomRight"":{""xPx"":1672,""yPx"":580}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.545624899791566,""widthPercents"":48.98809523809524,""heightPercents"":48.063973063973066}},{""areaPoints"":{""topLeft"":{""xPx"":852,""yPx"":598},""bottomRight"":{""xPx"":1669,""yPx"":1126}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":21.613756613756614,""widthPercents"":48.63095238095238,""heightPercents"":44.44444444444444}},{""areaPoints"":{""topLeft"":{""xPx"":7,""yPx"":6},""bottomRight"":{""xPx"":833,""yPx"":577}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":23.63145342312009,""widthPercents"":49.166666666666664,""heightPercents"":48.063973063973066}}]",69.080938351772,500,40000,30,361,15953,10825,140,
